,목록키,목록명,목록설명,조회수,분류체계,기관코드,기관명,국가중점여부,목록 수정일,목록 URL,다운로드_활용신청건수,키워드,데이터 확장자,관리 부서명
24156,15049654,국가평생교육진흥원_평생교육사 자격요건,"개정 평생교육법에 따른 평생교육사 자격증 취득을 위한 등급별(1급, 2급, 3급) 자격요건을 확인할 수 있도록 안내합니다.",2294,교육 - 평생·직업교육,B552881,국가평생교육진흥원,N,2024-08-12,https://www.data.go.kr/data/15049654/fileData.do,587.0,"평생교육사,자격등급,자격요건",csv,평생교육사자격실
23286,3033657,한국사학진흥재단_학교법인 기본재산 DB 정보,해당 데이터는 사립대학법인이 보유한 수익용 기본재산 현황 DB를 제공하며 대학설립운영규정 제7조 및 제10종에 따라 집계된 수익용기본재산 보유 현황을 보여줍니다,3933,교육 - 평생·직업교육,B340004,한국사학진흥재단,N,2024-08-14,https://www.data.go.kr/data/3033657/fileData.do,261.0,"수익용,사립대학,수익용기본재산",xlsx,재정통계분석부
3416,15039861,국가평생교육진흥원_평생교육사 승급과정 신청현황,"2024년 평생교육사 자격증 1급 승급 과정 연수 참여 희망자 신청결과(지역별, 유형별, 연령별 지원자 현황 결과)",2515,교육 - 평생·직업교육,B552881,국가평생교육진흥원,N,2025-01-14,https://www.data.go.kr/data/15039861/fileData.do,632.0,"평생교육사,승급과정,신청현황",csv,평생교육사자격실
3853,15036960,대전광역시교육청 공익법인현황,"대전광역시교육청에 등록된 비영리(공익)법인 및 비영리 민간단체에 대한 법인 성격, 목적, 법인명, 설립일, 주무관청 등의 자료 입니다.",2695,교육 - 평생·직업교육,7430000,대전광역시교육청,N,2025-01-09,https://www.data.go.kr/data/15036960/fileData.do,306.0,"비영리,재단,장학",csv,교육복지안전과
15539,15090299,한국직업능력연구원_국가전문자격정보,"국가자격 중 국가전문자격 정보 데이터입니다. 한국직업능력연구원 - ""국가자격의 정보 체계화 방안"" 연구 자료 내용이며 2021년 기준이 아닌 ""2012년"" 기준으로 작성된 데이터이므로 국가전문자격 관련하여 참고자료로 이용하시길 바랍니다. 현행 정보를 확인하고 싶을 경우 반드시 해당 자격의 운영 기관 혹은 시행 기관에 문의하여 주시기 바랍니다.",2137,교육 - 평생·직업교육,B554625,한국직업능력연구원,N,2024-09-10,https://www.data.go.kr/data/15090299/fileData.do,535.0,"국가전문자격,국가자격,시험 면제 사항",csv,민간자격센터
15537,15090560,한국직업능력연구원_민간자격취득현황,"등록연도~전년도까지의 민간자격취득현황 데이터입니다. 취득현황은 민간자격정보서비스(www.pqi.or.kr)를 통하여 자격운영기관이 입력 및 관리하며, 취득현황 데이터의 입력 시점에 따라 실제 수치와 차이가 있을 수 있습니다. 또한 등록자격이더라도 미입력된 데이터가 존재할 수 있으므로 정확한 데이터는 해당 기관에 문의하시기 바랍니다. <br/>※ 공식적인 통계자료가 아니며, 별도의 검증이 이루어지지 않은 데이터이므로 민간자격취득 시 동향 분석 등 참고 데이터 용도로만 활용하시기 바랍니다.",3580,교육 - 평생·직업교육,B554625,한국직업능력연구원,N,2024-09-10,https://www.data.go.kr/data/15090560/fileData.do,700.0,"민간자격,취득현황,자격취득데이터",csv,민간자격센터
2399,3044325,경기도교육청_경기도 학원 정보,"매분기 업데이트 되는 경기도교육청 관할 학원 정보이며, 해당 정보 관련하여 자세한 문의는 관할 교육지원청에서 담당하고 있음",11414,교육 - 평생·직업교육,7530000,경기도교육청,N,2025-01-23,https://www.data.go.kr/data/3044325/fileData.do,2527.0,"학원,학원명,교습과정",xlsx,경기도교육청 평생교육과
8376,15113974,광주광역시교육청_광주학생교육문화회관_희망도서 구입 목록,"광주광역시교육청 광주학생교육문화회관 희망도서 및 수시도서 구입 목록(2024.10월)_서명,저자,자료실 위치 항목을 제공합니다",400,교육 - 평생·직업교육,7380000,광주광역시교육청,N,2024-10-30,https://www.data.go.kr/data/15113974/fileData.do,89.0,"희망도서,수시도서,도서목록",csv,총무과
4697,15050130,한국교육개발원_평생교육기관리스트,"2024년 5월에 실시한 평생교육통계 조사 결과(조사기준일 : 2023년 12월 31일)  중 정보공개 동의를 받은 평생교육기관의  기관분류, 기관명, 기관주소, 전화번호등을 제공합니다.",8111,교육 - 평생·직업교육,B090027,한국교육개발원,N,2024-12-27,https://www.data.go.kr/data/15050130/fileData.do,3190.0,"평생교육통계,평생교육기관,평생교육 기관수",csv,교육통계센터
24350,15049650,국가평생교육진흥원_평생교육사 자격증 연령별 발급 현황,2023.1.1~2023.12.31(발급일 기준) 평생교육사 자격증 취득에 대한 연령별 발급자수 및 비율에 관한 정보입니다.,2802,교육 - 평생·직업교육,B552881,국가평생교육진흥원,N,2024-08-10,https://www.data.go.kr/data/15049650/fileData.do,768.0,"평생교육사,연령별,신규발급",csv,평생교육사자격실
21321,15132278,광주광역시교육청_통합도서관강좌정보,"광주광역시교육청 소속 통합도서관(광주송정다가치문화도서관, 광주학생독립운동기념회관, 광주학생교육문화회관, 금호평생교육관, 중앙도서관, 최상준도서관)의 2024년 강좌정보로 도서관이름, 강좌이름, 운영시작일자, 운영종료일자, 운영요일, 운영시간, 참가비, 강좌대상, 참가인원수, 신청시작일, 신청종료일자, 신청종료시간, 동반참가자정보확인여부, 최소참가자인원  항목으로 나열되어 있습니다.",131,교육 - 평생·직업교육,7380000,광주광역시교육청,N,2024-08-21,https://www.data.go.kr/data/15132278/fileData.do,19.0,"도서관,평생교육,강좌정보",csv,총무과
24351,15049653,국가평생교육진흥원_평생교육사 자격 취득 관련과목,"개정 평생교육법에 따른 평생교육사 자격증 취득에 필요한 평생교육실습을 포함한 필수과목 5과목, 선택과목인 평생교육 실천영역 8과목, 평생교육 방법역영의 15과목으로 총 23과목의 관련 과목 안내",2364,교육 - 평생·직업교육,B552881,국가평생교육진흥원,N,2024-08-10,https://www.data.go.kr/data/15049653/fileData.do,540.0,"평생교육사,이수과목,법정과목명",csv,평생교육사자격실
8030,15113439,광주광역시교육청_평생교육기관,"광주광역시 관내 평생교육기관 현황으로 연번, 구분, 기관명, 기관주소, 대표자, 대표전화 항목으로 나열되었습니다.",651,교육 - 평생·직업교육,7380000,광주광역시교육청,N,2024-11-04,https://www.data.go.kr/data/15113439/fileData.do,269.0,"평생교육,평생,교육",csv,총무과
18051,3074298,한국고전번역원_한국문집총간,"신라 말부터 해방 이전까지 1,259명의 역대 주요 선현의 문집을 시대 순으로 영인하여 편찬·간행한 국내 최대 규모의 전적 한국문집총간을 수록하였습니다.<br/><br/>개별 문집은 웹페이지 하단에서 다운로드 받을실 수 있습니다.",16849,문화체육관광 - 문화예술,B552143,한국고전번역원,N,2024-08-30,https://www.data.go.kr/data/3074298/fileData.do,1428734.0,"한국고전,한국문집,고전원문",csv,고전정보센터
17504,15022432,한국고전번역원_고전원문,"1910년 이전까지의 우리나라 주요 인물들이 저술한 원문자료로써 문집류를 제외한 역사류, 법제류, 총집류, 의궤류 등 다양한 장르의 국학원전 데이터 베이스입니다.",7144,문화체육관광 - 문화예술,B552143,한국고전번역원,N,2024-09-02,https://www.data.go.kr/data/15022432/fileData.do,135092.0,"고전,원문,한국고전종합DB",XML,고전정보센터
10112,15138302,경북대학교병원_직원 포탈 아이콘 권한 관리,"직원 포탈에서 사용하는 아이콘들의 권한을 관리하기 위하여 사용하는 데이터입니다. 아이콘아이디, 화면표출번호, 시작일자, 종료일자를 포함합니다.",83,보건 - 보건의료,B550484,경북대학교병원,N,2024-10-14,https://www.data.go.kr/data/15138302/fileData.do,13.0,"직원,포탈,권한관리",csv,의료정보센터 의료정보과
24256,15131717,사립학교교직원연금공단_학교급별 재직기간현황(교원),"사립학교교직원연금공단 학교급별 재직기간현황(교원) 관련된 데이터로 기준년도, 재직기간, 유치원, 초등학교, 중학교, 고등학교, 전문학교, 대학, 특수학교 항목을 제공합니다.",213,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-08-11,https://www.data.go.kr/data/15131717/fileData.do,122.0,"학교급,재직기간,교원",csv,디지털혁신추진실
24255,15131716,사립학교교직원연금공단_급여종류별지급현황,"사립학교교직원연금공단 급여종류별지급현황 관련된 데이터로 기준년도, 급여구분, 건수, 평균급여액, 급여총액 항목을 제공합니다.<br/>",298,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-08-11,https://www.data.go.kr/data/15131716/fileData.do,168.0,"급여종류,급여액,사학연금",csv,디지털혁신추진실
24254,15131715,사립학교교직원연금공단_년도별재보지급현황,"사립학교교직원연금공단 년도별재보지급현황 관련된 데이터로 기준년도, 구분, 급여종류, 지급건수, 교직원수, 금액 항목을 제공합니다.",220,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-08-11,https://www.data.go.kr/data/15131715/fileData.do,128.0,"년도,재해보상,급여종류",csv,디지털혁신추진실
24253,15131714,사립학교교직원연금공단_직원별사망조위금내역,"사립학교교직원연금공단 직원별사망조위금내역 관련된 데이터로 기준년도, 구분, 유치원, 초등학교, 중학교, 고등학교, 전문학교, 대학교, 특수학교, 법인 항목을 제공합니다.",216,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-08-11,https://www.data.go.kr/data/15131714/fileData.do,144.0,"직원,사망조위금,사학연금",csv,디지털혁신추진실
24252,15131713,사립학교교직원연금공단_교원별사망조위금내역,"사립학교교직원연금공단 교원별사망조위금내역 관련된 데이터로 기준년도, 구분, 유치원, 초등학교, 중학교, 고등학교, 전문학교, 대학교, 특수학교, 법인, 소계 항목을 제공합니다.",206,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-08-11,https://www.data.go.kr/data/15131713/fileData.do,145.0,"교원,사망조위금,사학연금",csv,디지털혁신추진실
14297,15136716,사립학교교직원연금공단_대표홈페이지 공지사항,"사립학교교직원연금공단_대표홈페이지에 등록된 공지사항에 관한 데이터로 기준년도, 공지사항제목, 등록자, 등록일 정보를 제공합니다.",121,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-09-13,https://www.data.go.kr/data/15136716/fileData.do,18.0,"홈페이지,공지사항,제목",csv,디지털혁신추진실
16094,15135369,사립학교교직원연금공단_대표홈페이지 사학연금현황 연도별 연금수급자 현황,"사립학교교직원연금공단_대표홈페이지에 등록된 사학연금현황 연도별 연금수급자 현황에 관한 데이터로 기준년도, 퇴직연금금액, 퇴직유족연금금액, 비직무장해연금금액, 연계연금금액, 직무유족연금금액, 장해유족연금금액 정보를 제공합니다.",305,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-09-06,https://www.data.go.kr/data/15135369/fileData.do,146.0,"대표홈페이지,연금현황,연금수급자",csv,디지털혁신추진실
16093,15135367,사립학교교직원연금공단_대표홈페이지 사학연금현황 연도별 급여지급 현황,"사립학교교직원연금공단_대표홈페이지에 등록된 사학연금현황 연도별 급여지급 현황에 관한 데이터로 기준년도, 연금급여 퇴직연금금액, 연금급여 퇴직유족연금금액, 재해보상급여 재직중급여금액, 재해보상급여 퇴직급여금액, 퇴직수당금액 정보를 제공합니다.",306,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-09-06,https://www.data.go.kr/data/15135367/fileData.do,174.0,"대표홈페이지,연금현황,급여지급",csv,디지털혁신추진실
16092,15135365,사립학교교직원연금공단_대표홈페이지 사학연금현황 연도별 가입자 현황,"사립학교교직원연금공단_대표홈페이지에 등록된 사학연금현황 연도별 가입자 현황에 관한 데이터로 기준년도, 학교기관수, 교원수, 직원수, 교직원총수, 연금수급자수, 전체합계수 정보를 제공합니다.",368,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-09-06,https://www.data.go.kr/data/15135365/fileData.do,147.0,"대표홈페이지,연금현황,가입자",csv,디지털혁신추진실
24262,15131723,사립학교교직원연금공단_지역별_연금수급자_인원현황(주소지),"사립학교교직원연금공단 지역별 연금수급자 인원현황(주소지) 와 관련된 데이터로 기준년도, 지역, 퇴직연금, 조기퇴직연금, 분할연금, 유족연금, 직무상유족연금, 장해연금, 장해유족연금, 비직무상장해연금, 연계연금, 연계유족연금 항목을 제공합니다.",306,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-08-11,https://www.data.go.kr/data/15131723/fileData.do,168.0,"지역,연금수급자,사학연금",csv,디지털혁신추진실
20375,15133677,사립학교교직원연금공단_업무구분별 VOC 현황,"사립학교교직원연금공단의 업무구분별 VOC 현황을 나타냅니다.<br/>년도별 업무구분별(가입자관리, 부담금, 급여, 연금수급자, 대여, 재해보상, 발급신청, 제휴복지, 전산서비스개선, 사학연금제도, 연금연계, 경영부문, 자금부문, 아웃바운드, 기타, 합계)  VOC 현황을 제공하고 있습니다.",250,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-08-23,https://www.data.go.kr/data/15133677/fileData.do,146.0,"VOC,업무구분,현황",csv,디지털혁신추진실
24263,15131724,사립학교교직원연금공단_생활자금대여예산집행현황,"사립학교교직원연금공단 생활자금대여 예산집행 관련된 데이터로 기준년도, 기준월, 실지급일수, 일일평균지급액, 월간지급액, 예산잔액 항목을 제공합니다.",226,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-08-11,https://www.data.go.kr/data/15131724/fileData.do,146.0,"생활자금대여,예산,집행현황",csv,디지털혁신추진실
24259,15131720,사립학교교직원연금공단_학교급별지역별퇴직사유별 퇴직자 현황(교원),"사립학교교직원연금공단 학교급별지역별퇴직사유별 퇴직자 현황(교원) 관련된 데이터로 기준년도, 지역, 퇴직사유, 유치원, 초등학교, 중학교, 고등학교, 전문학교, 대학교, 특수학교, 법인 항목을 제공합니다.",282,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-08-11,https://www.data.go.kr/data/15131720/fileData.do,161.0,"학교급,지역,퇴직사유",csv,디지털혁신추진실
24257,15131718,사립학교교직원연금공단_학교급별 재직기간현황(직원),"사립학교교직원연금공단 학교급별 재직기간현황(직원) 관련된 데이터로 기준년도, 재직기간, 유치원, 초등학교, 중학교, 고등학교, 전문학교, 대학, 특수학교 항목을 제공합니다.",207,사회복지 - 공적연금,B552635,사립학교교직원연금공단,N,2024-08-11,https://www.data.go.kr/data/15131718/fileData.do,135.0,"직종,직원,재직기간",csv,디지털혁신추진실
