"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","전체학급수","전체학생수","생활안전교육 시간(단위활동차시)-1학기","생활안전교육 시간(단위활동차시)-2학기","생활안전교육 시간(단위활동차시)-합계","교통안전교육 시간(단위활동차시)-1학기","교통안전교육 시간(단위활동차시)-2학기","교통안전교육 시간(단위활동차시)-합계","폭력예방및신변보호교육 시간(단위활동차시)-1학기","폭력예방및신변보호교육 시간(단위활동차시)-2학기","폭력예방및신변보호교육 시간(단위활동차시)-합계","약물중독예방교육 시간(단위활동차시) - 1학기 (2020년 이후)","약물중독예방교육 시간(단위활동차시) - 2학기 (2020년 이후)","약물중독예방교육 시간(단위활동차시) - 합계 (2020년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 1학기 (2023년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 2학기 (2023년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 합계 (2023년 이후)","재난안전교육 시간(단위활동차시)-1학기","재난안전교육 시간(단위활동차시)-2학기","재난안전교육 시간(단위활동차시)-합계","직업안전교육 시간(단위활동차시)-1학기","직업안전교육 시간(단위활동차시)-2학기","직업안전교육 시간(단위활동차시)-합계","응급처치교육 시간(단위활동차시)-1학기","응급처치교육 시간(단위활동차시)-2학기","응급처치교육 시간(단위활동차시)-합계"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001874","상학초등학교","02","공립","N","","12","254","5","5","10","5","5","10","5","5","10","5","5","10","2","2","4","3","3","6","2","1","3","1","1","2"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001890","동양초등학교","02","공립","N","","13","234","6","6","12","5.5","5.5","11","4","4","8","2.5","2.5","5","2.5","2.5","5","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001891","보림초등학교","02","공립","N","","25","541","7","6","13","5","5","10","4","4","8","1","1","2","4","4","8","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001892","무정초등학교","02","공립","N","","20","397","6","6","12","6","5","11","4","4","8","3","3","6","2","2","4","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020001902","두실초등학교","02","공립","N","","33","803","7","6.3","13.3","6.2","4.9","11.1","5.7","3.3","9","3.3","2","5.3","2.7","2.8","5.5","3.2","3","6.2","1.1","1.1","2.2","1.5","1","2.5"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020001903","안진초등학교","02","공립","N","","19","428","6","6","12","6","5","11","4","4","8","6","4","10","3","3","6","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001904","삼어초등학교","02","공립","N","","17","326","6","6","12","6","5","11","4","4","8","2","3","5","3","2","5","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001905","센텀초등학교","02","공립","N","","56","1471","6","6","12","5","6","11","4","4","8","3","2","5","2","3","5","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001906","송수초등학교","02","공립","N","","39","955","10","8","18","6","6","12","4","6","10","3","2","5","4","3","7","4","4","8","1","2","3","1","1","2"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 사상구","S020001912","주양초등학교","02","공립","N","","18","349","8","4","12","10","1","11","7","1","8","9","1","10","3","3","6","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020001917","예원초등학교","02","공립","N","","36","966","7.4","4.9","12.3","5.8","6.2","12","3.6","4.4","8","2.4","2","4.4","3.6","2.2","5.8","2.5","3.5","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001997","몰운대초등학교","02","공립","N","","38","899","6","7","13","5","6","11","4","4","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020002001","오륙도초등학교","02","공립","N","","25","559","6","6","12","6","5","11","4","4","8","6","5","11","1","0","1","4","4","8","1","1","2","2","2","4"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002003","내리초등학교","02","공립","N","","10","150","7","3","10","6","3","9","2","1","3","1","4","5","1","1","2","1","4","5","1","1","2","1","0","1"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002006","명호초등학교","02","공립","N","","60","1626","7.8","6.3","14.1","5.7","4.7","10.4","3","5.3","8.3","3.2","0.3","3.5","2.7","4.2","6.9","2.2","4.3","6.5","0.8","1.2","2","1","1","2"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002010","신정초등학교","02","공립","N","","33","801","6","6","12","5","6","11","4","4","8","2","2","4","3","3","6","4","4","8","1","1","2","1","1","2"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002016","달산초등학교","02","공립","N","","27","695","6","6","12","6","5","11","4","4","8","1","1","2","5","5","10","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002041","남명초등학교","02","공립","N","","33","841","7.4","5.6","13","6.6","5","11.6","4.5","5","9.5","3.2","2.4","5.6","3","2.5","5.5","3.2","3.5","6.7","1","1","2","1","1","2"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020002045","용소초등학교","02","공립","N","","42","1187","7","6","13","6","4","10","4","4","8","3","2","5","2","3","5","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002053","방곡초등학교","02","공립","N","","46","1178","6","6","12","5","6","11","4","4","8","2","3","5","3","2","5","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002054","녹산초등학교","02","공립","N","","48","1204","6","6","12","6","5","11","5","5","10","2","2","4","3","3","6","3.1","3.1","6.2","1","1","2","1","1.1","2.1"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020002055","해원초등학교","02","공립","N","","44","1114","6","6","12","6","5","11","4","4","8","3","2","5","2","3","5","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020002066","온샘초등학교","02","공립","N","","43","1205","9","9","18","6","6","12","4","3","7","4","3","7","1","1","2","3","2","5","1","1","2","1","1","2"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002071","정원초등학교","02","공립","N","","50","1263","6","6","12","6","5","11","4","4","8","2","2","4","3","3","6","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020002091","부산알로이시오초등학교","02","사립","N","","6","56","6","6","12","5","6","11","4","4","8","3","3","6","2","2","4","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020002149","금빛초등학교","02","공립","N","","33","768","7","5","12","1","10","11","8","0","8","1","3","4","3","3","6","2","4","6","0","2","2","0","2","2"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020002177","화정초등학교","02","공립","N","","31","774","6","6","12","6","5","11","4","4","8","2","3","5","3","2","5","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002182","모전초등학교","02","공립","N","","65","1683","7","5","12","6","5","11","6","5","11","3","2","5","3","3","6","4","3","7","1","2","3","1","2","3"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002198","가동초등학교","02","공립","N","","45","1109","5.8","6.2","12","5.8","5.5","11.3","4.3","4","8.3","2.2","3.7","5.9","2.5","3.3","5.8","3.2","2.8","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002202","송정초등학교","02","공립","N","","34","831","8","4.4","12.4","6.8","4.2","11","4.5","3.7","8.2","2","2","4","2.5","3.5","6","3","3","6","0.8","1.4","2.2","1.1","1.4","2.5"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002213","오션초등학교","02","공립","N","","46","1134","7.3","4.7","12","5.3","5.7","11","4.8","3.2","8","2.7","3.3","6","2","2","4","3.3","2.7","6","1","1","2","1.3","1.4","2.7"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002232","신명초등학교","02","공립","N","","55","1409","6","6","12","5","6","11","5","5","10","3","3","6","3","3","6","5","4","9","1","1","2","1","1","2"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002257","명일초등학교","02","공립","N","","34","809","6","6","12","6","5","11","4","4","8","3","2","5","2","3","5","3","3","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002276","명원초등학교","02","공립","N","","59","1759","7","6.3","13.3","5.2","5","10.2","4.7","4.3","9","2.5","2.5","5","2.5","2.5","5","3.5","3.4","6.9","0.8","0.7","1.5","1","1","2"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002277","일광초등학교","02","공립","N","","41","1040","6","6","12","6","6","12","5","5","10","3","3","6","3","3","6","3","3","6","2","2","4","2","2","4"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002312","해빛초등학교","02","공립","N","","38","941","6","6","12","6","5","11","3","5","8","1","1","2","4","4","8","2","4","6","1","1","2","1","1","2"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002361","명문초등학교","02","공립","N","","28","232","6","7","13","5","5","10","4","4","8","2","2","4","3","3","6","3","3","6","1","1","2","1","1","2"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 중구","S000003493","경북대학교사범대학부설초등학교","02","국립","N","","24","514","8.2","6.3","14.5","5.8","6.7","12.5","9.5","9.2","18.7","3.2","2.3","5.5","2.7","3.5","6.2","2.8","4.7","7.5","1.3","1.5","2.8","1.8","1.5","3.3"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S000003506","대구교육대학교대구부설초등학교","02","국립","N","","18","408","8.2","5","13.2","6.8","5.7","12.5","6.3","5.2","11.5","2.7","3.2","5.9","2","3","5","3.7","5","8.7","1","1.8","2.8","2.8","0.3","3.1"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000406","남대구초등학교","02","공립","N","","13","205","7","3.2","10.2","3.8","5.5","9.3","2.7","1.8","4.5","2.7","1.8","4.5","1.5","1.7","3.2","2.3","3","5.3","1","1","2","0.7","0.7","1.4"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000407","대구감삼초등학교","02","공립","N","","13","258","8.3","4.3","12.6","6.2","4.6","10.8","5","6.3","11.3","4.6","6.5","11.1","2.4","3","5.4","2.6","5","7.6","1","1.6","2.6","1.2","0.7","1.9"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000408","대구감천초등학교","02","공립","N","","13","269","7","5","12","5","6","11","4","6","10","2","4","6","4","3","7","2","4","6","1","1","2","1","1","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000409","대구남덕초등학교","02","공립","N","","13","243","7.8","6.6","14.4","6.5","4.7","11.2","7.8","7.7","15.5","2.7","3.4","6.1","2.9","1","3.9","2.7","3.9","6.6","1.2","1.2","2.4","1","1","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000410","대구남도초등학교","02","공립","N","","21","507","7.5","5.2","12.7","3.8","6","9.8","7.3","4.2","11.5","3.3","1.5","4.8","3.3","2.3","5.6","4.3","3.2","7.5","1.8","1.2","3","1.7","1.2","2.9"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000411","대구남명초등학교","02","공립","N","","12","164","6.5","6","12.5","7.5","4","11.5","5","5","10","3","2","5","4","1","5","2.5","3.5","6","0.5","1.5","2","0.5","1.5","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000412","대구남부초등학교","02","공립","N","","16","324","8.5","3.5","12","7.7","4.2","11.9","8.7","5","13.7","2.2","3","5.2","2.3","2.5","4.8","2.7","4.7","7.4","0.8","1.5","2.3","1.5","0.5","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000413","대구남송초등학교","02","공립","N","","13","287","7.6","4.6","12.2","5.6","5.6","11.2","5","4.2","9.2","2.6","2","4.6","2.8","2.1","4.9","2","3.9","5.9","0.7","1.3","2","1.2","0.8","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000414","대구내당초등학교","02","공립","N","","20","443","7.9","4.4","12.3","5","5.9","10.9","4.4","6.1","10.5","2.4","1.8","4.2","2.1","2.3","4.4","2.3","4.5","6.8","0.5","1.7","2.2","1.4","0.7","2.1"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000415","대구노전초등학교","02","공립","N","","18","408","3.2","1.2","4.4","2","1.4","3.4","1.9","1.4","3.3","1","0.6","1.6","1","0.6","1.6","0.8","1.7","2.5","0.1","0.7","0.8","0.3","0.3","0.6"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000416","대구대곡초등학교","02","공립","N","","20","420","6.4","6.8","13.2","5.7","5.8","11.5","8.2","4.7","12.9","3.1","2.5","5.6","2.8","2.2","5","2.9","4","6.9","0.8","1.3","2.1","1.7","0.7","2.4"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000417","대구대남초등학교","02","공립","N","","17","369","6.5","1.7","8.2","4.3","3","7.3","4.7","3.1","7.8","1","1","2","1.7","1.5","3.2","2.4","2","4.4","0.7","0.3","1","0.9","0.3","1.2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000418","대구대덕초등학교","02","공립","N","","12","218","6.5","3.5","10","4.1","4.9","9","3.2","1.8","5","3.2","1.8","5","1.8","1.4","3.2","1.7","3.3","5","0.5","0.7","1.2","0.8","0.5","1.3"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000419","대구대명초등학교","02","공립","N","","24","544","49","23","72","26","40","66","26","30","56","26","29","55","37","23","60","18","18","36","4","8","12","5","7","12"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000420","대구대봉초등학교","02","공립","N","","22","467","8.1","4","12.1","6.3","4.8","11.1","2.6","5.3","7.9","1.8","1.5","3.3","3.6","3","6.6","3.3","2.8","6.1","1","1","2","1.1","0.8","1.9"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000421","대구대서초등학교","02","공립","N","","23","504","6.7","5.3","12","6.2","4.8","11","4.2","4","8.2","2.6","2.4","5","1.9","3.4","5.3","2.2","3.8","6","1","1","2","1","1","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000422","대구대진초등학교","02","공립","N","","20","437","9","3","12","10","2","12","5","7","12","2","2","4","4","1","5","5","2","7","1","1","2","1","2","3"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000423","대구덕인초등학교","02","공립","N","","17","335","7.8","4.8","12.6","5.8","6.3","12.1","4.3","5","9.3","3.7","3.5","7.2","2.3","1.2","3.5","0.8","1.8","2.6","0.8","1.8","2.6","2","1.2","3.2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000424","대구도원초등학교","02","공립","N","","16","366","9.2","2.8","12","5.5","5.5","11","4.2","3.8","8","2.5","2.5","5","2.5","2.5","5","2.3","3.7","6","1","1","2","1.1","0.9","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000425","대구본리초등학교","02","공립","N","","45","1161","9.1","3.3","12.4","6.6","4.6","11.2","4.8","3.4","8.2","3.2","2.5","5.7","2.5","2.3","4.8","2.2","4.6","6.8","1","1","2","1.1","0.9","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000426","대구봉덕초등학교","02","공립","N","","29","689","8.1","3.9","12","6.9","4.5","11.4","3.1","6.4","9.5","3","3","6","2.9","2","4.9","2.5","3.5","6","0.7","1.3","2","1.3","0.7","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000427","대구상원초등학교","02","공립","N","","13","277","9.4","2.6","12","5.6","5.6","11.2","6.1","6","12.1","3.3","1.4","4.7","2.2","3.1","5.3","2.2","4.6","6.8","0.8","1.3","2.1","1.3","0.8","2.1"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000428","대구상인초등학교","02","공립","N","","20","471","9.2","4.4","13.6","6.2","5.6","11.8","5.2","6.6","11.8","2.4","2.6","5","2.5","2.5","5","4.3","3.6","7.9","0.7","1.5","2.2","0.9","1.1","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000429","대구선원초등학교","02","공립","N","","13","283","7.5","6","13.5","6.8","5.7","12.5","5.3","5.3","10.6","2.5","2.6","5.1","2.5","2.5","5","3.6","5.6","9.2","1","1","2","1.2","1.3","2.5"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000430","대구성곡초등학교","02","공립","N","","16","324","7.5","5","12.5","6","5.3","11.3","4","5.3","9.3","3.2","3.2","6.4","2.3","1.3","3.6","3.2","2.8","6","1","1","2","1","1","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000431","대구성남초등학교","02","공립","N","","17","331","9.8","2.1","11.9","6.8","4.1","10.9","4.3","3.6","7.9","3","2","5","3","2","5","2.4","3.5","5.9","1.1","0.8","1.9","1","0.9","1.9"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000432","대구성당초등학교","02","공립","N","","37","906","7.9","5.3","13.2","5.4","5.7","11.1","4.7","4","8.7","2","2","4","2.9","3.9","6.8","2.3","4.4","6.7","0.9","1.1","2","1.1","0.9","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000433","대구성명초등학교","02","공립","N","","14","260","8.2","3.7","11.9","5","6.5","11.5","3.5","4.5","8","3.9","2.5","6.4","2.5","2.5","5","2.2","3.7","5.9","1","1.3","2.3","1","1.3","2.3"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000434","대구성산초등학교","02","공립","N","","19","413","10.3","4.7","15","6.8","6.2","13","5.2","4.5","9.7","4","1.3","5.3","4.6","3.8","8.4","4.2","3.7","7.9","1.2","1.8","3","2.7","2.5","5.2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000435","대구성서초등학교","02","공립","N","","14","301","7.7","4.3","12","5.7","5.3","11","4.3","3.7","8","3","2","5","3","2","5","3","3.8","6.8","1","1","2","1","1","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000436","대구성지초등학교","02","공립","N","","17","372","6.3","5.8","12.1","5.1","5.8","10.9","1.4","7.2","8.6","1.7","1.8","3.5","4.1","2.2","6.3","0.8","6.2","7","0.5","1.4","1.9","0.3","2","2.3"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000437","대구송일초등학교","02","공립","N","","21","480","11","3","14","5","6","11","6","7","13","2","2","4","4","2","6","3","4","7","1","1","2","1","1","2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000438","대구송현초등학교","02","공립","N","","15","307","8.1","4.1","12.2","5.6","6.8","12.4","4.5","5","9.5","2.3","2.6","4.9","2.8","2.1","4.9","3.3","3.1","6.4","1","1","2","1","1","2"
